433,11833,LKP0077-MUNGULE-3,LSEBS07,22071,ERIC,2.0,4.0,6.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,6.0,2.0,3.0,3.0,1.0,4.0,7.0,7.0,10.0,7.0,7.0,13.0,4.0,4.0,8.0,9.0,9.0,7.0,7.0,6.0,5.0,7.0,0.0,14.0,8.0,5.0,5.0,7.0,5.0,2.0,10.0,7.0,7.0,6.0,7.0,8.0,0.0,6.0,8.0,5.0,12.0,2.0,9.0,5.0,8.0,0.0,6.0,11.0,12.0,4.0,6.0,9.0,8.0,7.0,3.0,11.0,2.0,11.0,5.0,6.0,3.0,6.0,8.0,7.0,3.0,1.0,3.0,7.0,4.0,4.0,4.0,7.0,5.0,6.0,8.0,4.0,5.0,3.0,9.0,8.0,11.0,3.0,6.0,5.0,9.0,7.0,1.0,7.0,12.0,3.0,6.0,17.0,4.0,2.0,2.0,5.0,12.0,2.0,12.0,10.0,8.0,13.0,0.0,10.0,8.0,8.0,7.0,9.0,2.0,3.0,7.0,6.0,11.0,12.0,8.0,9.0,6.0,12.0,15.0,5.0,11833,3.0,14.0,7.0,7.0,9.0,5.0,7.0,4.0,6.0,5.0,5.0,7.0,4.0,8.0,6.0,11.0,6.0,12.0,5.0,16.0,4.0,4.0,7.0,6.0,8.0,7.0,8.0,5.0,9.0,48.0,5.0,5.0,13.0,6.0,12.0,6.0,12.0,4.0,11.0,4.0,6.0,7.0,12.0,8.0,9.0,10.0,8.0,6.0,8.0,11.0,3.0,9.0,5.0,5.0,3.0,7.0,5.0,10.0,9.0,2.0,8.0,9.0,12.0,5.0,11.0,9.0,5.0,2.0,8.0,6.0,8.0,4.0,6.0,6.0,5.0,8.0,4.0,5.857142857142857,0,,,,,,,,,,
434,11431,Oriental Quarries-1,LSEBS12,22121,ERIC,2.0,2.0,1.0,3.0,5.0,2.0,8.0,2.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,5.0,8.0,2.0,1.0,0.0,3.0,2.0,4.0,4.0,2.0,4.0,6.0,3.0,5.0,7.0,7.0,3.0,0.0,2.0,3.0,3.0,6.0,5.0,3.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,3.0,0.0,3.0,6.0,8.0,2.0,3.0,7.0,3.0,4.0,7.0,6.0,3.0,5.0,8.0,2.0,5.0,3.0,5.0,2.0,4.0,6.0,2.0,1.0,4.0,8.0,8.0,8.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,6.0,2.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,8.0,2.0,6.0,3.0,3.0,4.0,0.0,5.0,7.0,3.0,6.0,3.0,8.0,9.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,6.0,6.0,2.0,2.0,4.0,5.0,3.0,3.0,7.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,11431,7.0,9.0,6.0,6.0,2.0,4.0,11.0,4.0,3.0,3.0,3.0,3.0,10.0,4.0,8.0,6.0,4.0,8.0,4.0,1.0,6.0,3.0,2.0,6.0,3.0,4.0,2.0,0.0,5.0,6.0,7.0,5.0,4.0,4.0,3.0,6.0,10.0,13.0,12.0,7.0,6.0,7.0,2.0,8.0,5.0,2.0,4.0,6.0,2.0,4.0,1.0,5.0,10.0,1.0,5.0,3.0,3.0,2.0,6.0,3.0,2.0,3.0,3.0,0.0,2.0,5.0,2.0,2.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,2.0,3.0,3.2857142857142856,0,,,,,,,,,,
435,12141,T0307_ZAMBIA BREWERIES-1,LSEBS07,22071,ERIC,5.0,8.0,5.0,4.0,2.0,6.0,5.0,3.0,5.0,6.0,5.0,6.0,11.0,6.0,4.0,5.0,7.0,9.0,6.0,6.0,8.0,10.0,6.0,9.0,8.0,2.0,2.0,11.0,9.0,4.0,5.0,8.0,5.0,8.0,6.0,5.0,7.0,7.0,6.0,6.0,3.0,7.0,10.0,11.0,12.0,4.0,7.0,5.0,11.0,12.0,8.0,9.0,6.0,7.0,6.0,6.0,6.0,2.0,12.0,11.0,6.0,10.0,8.0,5.0,3.0,6.0,8.0,12.0,4.0,8.0,7.0,9.0,1.0,10.0,6.0,6.0,6.0,9.0,12.0,11.0,6.0,6.0,9.0,6.0,4.0,13.0,8.0,4.0,5.0,11.0,4.0,4.0,10.0,9.0,4.0,11.0,9.0,7.0,5.0,7.0,8.0,7.0,9.0,9.0,11.0,7.0,8.0,6.0,13.0,10.0,11.0,11.0,6.0,7.0,9.0,13.0,5.0,11.0,8.0,3.0,4.0,7.0,8.0,6.0,9.0,6.0,6.0,9.0,7.0,5.0,12141,15.0,27.0,6.0,27.0,4.0,20.0,11.0,3.0,6.0,6.0,18.0,8.0,10.0,7.0,3.0,12.0,3.0,9.0,6.0,9.0,7.0,12.0,9.0,4.0,8.0,6.0,7.0,7.0,119.0,334.0,5.0,9.0,10.0,9.0,11.0,9.0,4.0,7.0,5.0,9.0,11.0,10.0,9.0,8.0,11.0,3.0,11.0,10.0,11.0,3.0,5.0,7.0,11.0,7.0,7.0,9.0,11.0,11.0,6.0,11.0,8.0,10.0,10.0,12.0,7.0,6.0,12.0,10.0,7.0,7.0,9.0,11.0,5.0,7.0,6.0,6.0,6.0,7.142857142857143,0,,,,,,,,,,
436,12042,GARDEN HOUSE-2,LSEBS06,22061,ERIC,5.0,4.0,7.0,4.0,9.0,29.0,7.0,6.0,8.0,9.0,3.0,7.0,15.0,3.0,8.0,13.0,10.0,6.0,6.0,4.0,1.0,0.0,3.0,6.0,1.0,3.0,4.0,0.0,6.0,6.0,5.0,8.0,7.0,4.0,12.0,8.0,10.0,13.0,3.0,4.0,12.0,5.0,4.0,7.0,6.0,8.0,6.0,11.0,9.0,6.0,6.0,7.0,7.0,11.0,6.0,5.0,3.0,8.0,3.0,4.0,10.0,6.0,9.0,5.0,11.0,7.0,13.0,11.0,9.0,10.0,12.0,7.0,6.0,5.0,8.0,7.0,10.0,5.0,9.0,9.0,7.0,5.0,6.0,9.0,6.0,6.0,6.0,4.0,6.0,4.0,8.0,1.0,9.0,3.0,12.0,5.0,7.0,2.0,3.0,5.0,2.0,5.0,8.0,4.0,3.0,10.0,2.0,4.0,9.0,6.0,9.0,7.0,11.0,6.0,9.0,6.0,12.0,14.0,6.0,3.0,4.0,8.0,7.0,5.0,3.0,4.0,5.0,6.0,6.0,3.0,12042,4.0,37.0,13.0,8.0,1.0,6.0,7.0,9.0,2.0,7.0,8.0,9.0,0.0,2.0,3.0,3.0,5.0,1.0,4.0,5.0,5.0,11.0,12.0,6.0,6.0,4.0,7.0,4.0,4.0,10.0,6.0,8.0,11.0,7.0,6.0,8.0,16.0,3.0,10.0,4.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,6.0,9.0,6.0,5.0,6.0,8.0,4.0,4.0,4.0,7.0,7.0,4.0,8.0,3.0,7.0,4.0,3.0,2.0,7.0,4.0,6.0,1.0,6.0,12.0,5.0,6.0,6.0,7.0,8.0,7.142857142857143,0,,,,,,,,,,
437,828A,ZECCO-A,LSEBS07,22071,ERIC,3.0,5.0,1.0,5.0,5.0,5.0,3.0,10.0,5.0,10.0,3.0,5.0,7.0,4.0,0.0,5.0,11.0,7.0,7.0,13.0,6.0,10.0,6.0,4.0,4.0,7.0,9.0,11.0,8.0,10.0,6.0,5.0,6.0,5.0,8.0,11.0,10.0,5.0,4.0,5.0,7.0,8.0,5.0,3.0,10.0,3.0,4.0,7.0,9.0,14.0,4.0,12.0,6.0,6.0,7.0,8.0,7.0,4.0,328.0,11.0,4.0,4.0,5.0,10.0,12.0,7.0,4.0,9.0,3.0,1.0,8.0,8.0,7.0,7.0,4.0,5.0,2.0,8.0,1.0,9.0,11.0,11.0,7.0,8.0,10.0,5.0,6.0,6.0,4.0,6.0,6.0,6.0,8.0,5.0,3.0,10.0,13.0,5.0,4.0,39.0,5.0,4.0,6.0,2.0,10.0,6.0,6.0,9.0,11.0,8.0,9.0,3.0,5.0,9.0,9.0,11.0,8.0,12.0,9.0,10.0,5.0,5.0,11.0,6.0,11.0,9.0,6.0,8.0,13.0,7.0,828A,9.0,20.0,14.0,2.0,6.0,13.0,8.0,11.0,13.0,5.0,7.0,6.0,8.0,9.0,8.0,5.0,9.0,7.0,12.0,14.0,9.0,6.0,6.0,7.0,7.0,8.0,13.0,10.0,33.0,59.0,5.0,7.0,9.0,12.0,11.0,3.0,11.0,6.0,6.0,5.0,14.0,7.0,2.0,7.0,10.0,5.0,2.0,8.0,12.0,3.0,8.0,3.0,3.0,8.0,7.0,10.0,8.0,6.0,4.0,11.0,11.0,9.0,2.0,7.0,10.0,11.0,5.0,6.0,3.0,7.0,9.0,5.0,8.0,11.0,5.0,6.0,9.0,7.571428571428571,0,,,,,,,,,,
438,11832,LKP0077-MUNGULE-2,LSEBS07,22071,ERIC,4.0,3.0,9.0,6.0,5.0,2.0,3.0,3.0,2.0,5.0,8.0,3.0,4.0,5.0,2.0,4.0,8.0,11.0,7.0,31.0,6.0,10.0,9.0,7.0,8.0,7.0,3.0,13.0,8.0,5.0,10.0,7.0,9.0,6.0,7.0,8.0,9.0,7.0,5.0,8.0,6.0,7.0,7.0,5.0,8.0,8.0,1.0,10.0,7.0,14.0,7.0,9.0,2.0,8.0,2.0,4.0,10.0,6.0,12.0,9.0,7.0,11.0,11.0,7.0,8.0,8.0,8.0,14.0,4.0,4.0,5.0,7.0,12.0,5.0,4.0,7.0,7.0,4.0,5.0,8.0,4.0,6.0,10.0,9.0,11.0,7.0,8.0,11.0,9.0,14.0,7.0,8.0,9.0,4.0,4.0,4.0,10.0,9.0,10.0,14.0,10.0,12.0,2.0,6.0,10.0,8.0,8.0,4.0,10.0,6.0,11.0,20.0,32.0,11.0,116.0,10.0,20.0,14.0,16.0,8.0,5.0,6.0,10.0,14.0,6.0,14.0,11.0,8.0,13.0,11.0,11832,11.0,17.0,4.0,9.0,6.0,14.0,3.0,7.0,3.0,8.0,8.0,12.0,4.0,5.0,9.0,6.0,10.0,9.0,12.0,10.0,7.0,7.0,8.0,7.0,6.0,9.0,10.0,4.0,8.0,43.0,6.0,8.0,9.0,10.0,11.0,6.0,10.0,4.0,2.0,11.0,10.0,5.0,12.0,8.0,7.0,7.0,6.0,5.0,13.0,11.0,7.0,7.0,13.0,3.0,5.0,12.0,8.0,8.0,14.0,4.0,8.0,16.0,9.0,8.0,7.0,4.0,13.0,10.0,7.0,9.0,8.0,4.0,3.0,3.0,2.0,7.0,7.0,4.857142857142857,0,,,,,,,,,,
439,816B,NGOMBE-B,LSEBS04,22041,ERIC,3.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,1.0,140.0,3.0,2.0,6.0,3.0,2.0,5.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,6.0,8.0,6.0,5.0,7.0,5.0,2.0,3.0,3.0,6.0,8.0,3.0,22.0,31.0,6.0,1.0,0.0,5.0,3.0,1.0,3.0,3.0,7.0,4.0,12.0,23.0,11.0,12.0,6.0,5.0,4.0,1.0,4.0,2.0,7.0,4.0,0.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0,6.0,5.0,3.0,6.0,5.0,6.0,8.0,0.0,1.0,5.0,4.0,7.0,3.0,3.0,2.0,607.0,4.0,1.0,6.0,4.0,5.0,5.0,6.0,4.0,2.0,4.0,1.0,7.0,5.0,4.0,8.0,5.0,4.0,3.0,5.0,5.0,7.0,5.0,4.0,1.0,4.0,3.0,2.0,5.0,2.0,6.0,6.0,6.0,3.0,14.0,3.0,6.0,5.0,5.0,4.0,0.0,3.0,4.0,6.0,8.0,5.0,5.0,816B,8.0,14.0,15.0,16.0,13.0,24.0,11.0,4.0,11.0,8.0,1.0,5.0,6.0,6.0,9.0,5.0,7.0,5.0,4.0,5.0,10.0,5.0,6.0,5.0,6.0,1.0,7.0,8.0,5.0,8.0,4.0,11.0,5.0,2.0,7.0,16.0,6.0,6.0,12.0,5.0,4.0,7.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,4.0,2.0,7.0,4.0,4.0,11.0,9.0,4.0,2.0,5.0,4.0,7.0,12.0,7.0,10.0,8.0,4.0,2.0,5.0,6.0,5.0,4.0,3.0,6.0,6.0,2.0,5.0,3.0,4.142857142857143,0,,,,,,,,,,
440,1281,EASTLEA1,BKITWE01,245,Nokia,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0,,,,,,,,,,
441,2693,Bonanza Estate-3,LSEBS04,22042,ERIC,25.0,12.0,19.0,18.0,2.0,3.0,7.0,6.0,2.0,6.0,1.0,9.0,5.0,4.0,2.0,5.0,6.0,12.0,1.0,9.0,1.0,4.0,1.0,4.0,1.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,448.0,7.0,40.0,971.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,0.0,5.0,102.0,3.0,60.0,1.0,11.0,2.0,3.0,6.0,3.0,1.0,1.0,9173.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,232.0,3.0,2.0,3.0,2.0,3.0,102.0,4.0,0.0,3.0,11.0,214.0,0.0,375.0,220.0,239.0,8.0,4.0,6.0,5.0,4.0,4.0,61.0,16.0,130.0,4.0,2.0,7.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,613.0,7.0,4.0,2693,26.0,2.0,3.0,3.0,3.0,2.0,14.0,4.0,201.0,63.0,32.0,362.0,50.0,1235.0,21.0,15.0,44.0,440.0,83.0,33.0,538.0,20.0,24.0,2.0,86.0,2.0,5.0,1.0,9.0,175.0,5.0,39.0,6.0,4.0,6.0,3.0,25.0,1.0,14.0,1.0,62.0,4.0,4.0,3.0,5.0,8.0,3.0,4.0,2.0,2.0,7.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,11.0,1.0,7.0,1.0,2.0,6.0,4.0,8.0,4.0,5.0,4.0,3.0,1.0,1.0,4.0,3.0,2.0,2.5714285714285716,0,,,,,,,,,,
442,1282,EASTLEA2,BKITWE01,245,Nokia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,
443,927B,CHAWAMA BASIC SCHOOL-B,LSEBS06,22061,ERIC,11.0,62.0,32.0,8.0,20.0,27.0,13.0,17.0,9.0,19.0,32.0,7.0,68.0,8.0,15.0,20.0,39.0,8.0,24.0,19.0,34.0,37.0,12.0,3.0,8.0,10.0,6.0,3.0,5.0,10.0,6.0,3.0,9.0,7.0,4.0,8.0,11.0,4702.0,17.0,13.0,57.0,11.0,29.0,5.0,9.0,72.0,90.0,159.0,408.0,10.0,8.0,5.0,8.0,12.0,4.0,8.0,4.0,4.0,8.0,6.0,22079.0,5340.0,11.0,3.0,19.0,8.0,13.0,8.0,5.0,19.0,4.0,8.0,4.0,6.0,7.0,9.0,11.0,5.0,6.0,4.0,4.0,8.0,6.0,13.0,13.0,6.0,5.0,6.0,8.0,9.0,5.0,13.0,13.0,10.0,4.0,6.0,14.0,33.0,78.0,10.0,10.0,11.0,20.0,11.0,7.0,15.0,11.0,13.0,10.0,12.0,11.0,10.0,5.0,7.0,6.0,10.0,8.0,9.0,11.0,14.0,6.0,6.0,3.0,9.0,11.0,6.0,7.0,6.0,10.0,6.0,927B,19.0,35.0,20.0,11.0,7.0,9.0,8.0,6.0,12.0,7.0,8.0,10.0,9.0,12.0,4.0,16.0,6.0,9.0,8.0,4.0,6.0,4.0,5.0,9.0,10.0,7.0,7.0,2.0,8.0,9.0,6.0,9.0,10.0,5.0,10.0,5.0,9.0,4.0,9.0,12.0,7.0,4.0,5.0,8.0,5.0,9.0,5.0,6.0,10.0,6.0,6.0,4.0,7.0,9.0,14.0,4.0,8.0,9.0,10.0,6.0,10.0,9.0,9.0,8.0,6.0,6.0,4.0,5.0,10.0,11.0,5.0,22.0,2.0,9.0,7.0,12.0,12.0,9.857142857142858,0,,,,,,,,,,
444,823B,KANYAMA STATION-B,LSEBS06,22061,ERIC,3070.0,5351.0,4827.0,2093.0,5546.0,5102.0,4417.0,3754.0,3562.0,5284.0,3504.0,3362.0,2919.0,2964.0,3893.0,3687.0,4449.0,4095.0,2293.0,6399.0,5870.0,1829.0,3794.0,2643.0,141.0,158.0,81.0,159.0,203.0,260.0,236.0,317.0,696.0,527.0,342.0,95.0,284.0,204.0,206.0,321.0,232.0,142.0,260.0,215.0,23.0,35.0,7.0,16.0,50.0,123.0,43.0,61.0,259.0,1137.0,5.0,4.0,1.0,4.0,18.0,4.0,14.0,21.0,1245.0,148.0,185.0,55.0,102.0,76.0,1066.0,1068.0,36.0,155.0,96.0,6.0,376.0,226.0,131.0,383.0,153.0,220.0,135.0,1140.0,241.0,238.0,170.0,293.0,149.0,321.0,493.0,1273.0,24.0,6.0,603.0,35.0,61.0,7.0,9.0,26.0,508.0,210.0,37.0,17.0,10.0,6.0,21.0,11051.0,84.0,117.0,79.0,578.0,940.0,251.0,251.0,246.0,86.0,23.0,12.0,22.0,36.0,130.0,22.0,24.0,52.0,27.0,49.0,204.0,104.0,415.0,183.0,17.0,823B,708.0,123.0,5.0,38.0,18.0,11.0,10.0,3.0,3.0,8.0,4.0,7.0,7.0,5.0,2.0,9.0,8.0,11.0,6.0,4.0,2.0,4.0,9.0,7.0,11.0,2.0,5.0,4.0,9.0,10.0,4.0,6.0,0.0,4.0,5.0,10.0,12.0,9.0,7.0,6.0,2.0,6.0,8.0,10.0,12370.0,13.0,10.0,2.0,6.0,7.0,12.0,9.0,5.0,8.0,12.0,26.0,9.0,5.0,8.0,12.0,8.0,5.0,10.0,9.0,12.0,5.0,15.0,8.0,17.0,4.0,21.0,10.0,9.0,16.0,17.0,9.0,4.0,12.285714285714286,0,,,,,,,,,,
445,9373,CHISAMBA FARMS-3,LSEBS07,22071,ERIC,5.0,4.0,0.0,3.0,7.0,5.0,8.0,10.0,3.0,4.0,4.0,9.0,5.0,3.0,0.0,15.0,9.0,4.0,13.0,7.0,6.0,8.0,9.0,3.0,6.0,8.0,2.0,4.0,8.0,4.0,7.0,3.0,7.0,7.0,10.0,9.0,9.0,6.0,9.0,3.0,3.0,7.0,11.0,5.0,10.0,1.0,2.0,5.0,6.0,9.0,4.0,7.0,7.0,6.0,7.0,9.0,8.0,6.0,8.0,9.0,4.0,5.0,11.0,8.0,11.0,13.0,9.0,13.0,6.0,8.0,11.0,6.0,9.0,10.0,3.0,2.0,6.0,10.0,6.0,16.0,8.0,4.0,7.0,7.0,3.0,6.0,4.0,7.0,6.0,6.0,3.0,9.0,5.0,8.0,11.0,10.0,11.0,13.0,6.0,6.0,3.0,11.0,6.0,6.0,2.0,5.0,7.0,18.0,14.0,4.0,8.0,9.0,7.0,7.0,7.0,50.0,12.0,11.0,10.0,18.0,5.0,14.0,5.0,10.0,2.0,7.0,15.0,9.0,8.0,6.0,9373,5.0,19.0,10.0,10.0,5.0,9.0,7.0,5.0,6.0,9.0,4.0,10.0,7.0,6.0,11.0,8.0,5.0,8.0,9.0,9.0,8.0,8.0,11.0,7.0,7.0,8.0,9.0,8.0,15.0,1.0,8.0,13.0,11.0,9.0,11.0,8.0,6.0,7.0,8.0,4.0,9.0,5.0,5.0,7.0,9.0,9.0,5.0,7.0,13.0,11.0,5.0,12.0,8.0,11.0,3.0,6.0,6.0,14.0,5.0,7.0,8.0,7.0,11.0,8.0,6.0,12.0,9.0,9.0,5.0,5.0,7.0,5.0,7.0,5.0,4.0,14.0,12.0,7.714285714285714,0,,,,,,,,,,
446,95A,KABANANA WEST-A,LSEBS07,22071,ERIC,4.0,6.0,13.0,16.0,10.0,4.0,5.0,10.0,4.0,11.0,20.0,7.0,10.0,7.0,7.0,9.0,16.0,8.0,24.0,15.0,10.0,6.0,5.0,5.0,44.0,22.0,22.0,7.0,10.0,17.0,9.0,9.0,15.0,13.0,8.0,11.0,7.0,6.0,9.0,12.0,12.0,7.0,6.0,6.0,17.0,4.0,10.0,7.0,13.0,12.0,13.0,6.0,16.0,20.0,12.0,80.0,24.0,17.0,12.0,10.0,5.0,5.0,13.0,30.0,16.0,4.0,4.0,12.0,12.0,12.0,7.0,12.0,11.0,15.0,15.0,7.0,10.0,7.0,11.0,13.0,10.0,11.0,11.0,15.0,11.0,6.0,2.0,11.0,9.0,11.0,10.0,12.0,11.0,11.0,3.0,9.0,14.0,7.0,6.0,19.0,7.0,13.0,8.0,6.0,5.0,11.0,13.0,9.0,4.0,13.0,4.0,19.0,20.0,2.0,10.0,12.0,12.0,12.0,13.0,25.0,10.0,21.0,8.0,7.0,8.0,12.0,9.0,11.0,11.0,12.0,95A,16.0,26.0,28.0,10.0,15.0,11.0,9.0,3.0,9.0,16.0,11.0,4.0,8.0,9.0,4.0,9.0,7.0,8.0,4.0,9.0,8.0,10.0,6.0,10.0,13.0,14.0,13.0,8.0,11.0,6.0,7.0,0.0,15.0,7.0,5.0,6.0,11.0,13.0,9.0,2.0,4.0,8.0,8.0,11.0,10.0,7.0,13.0,0.0,8.0,6.0,3.0,11.0,15.0,9.0,6.0,10.0,8.0,6.0,13.0,5.0,5.0,5.0,0.0,9.0,2.0,5.0,8.0,14.0,9.0,8.0,8.0,10.0,9.0,10.0,7.0,6.0,9.0,8.428571428571429,0,,,,,,,,,,
447,1283,EASTLEA3,BKITWE01,245,Nokia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,,,,
